,movie_id,title,category,year,Poster,Director,Actors,Runtime
337,341,Double Happiness ,Drama,1994,https://m.media-amazon.com/images/M/MV5BNDBhZDBkZmYtYTM0Yy00ZGViLWExOGItMWQxYjI1OGM4ODZjXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,Mina Shum,"Sandra Oh, Stephen Chang, Alannah Ong",87 min
338,342,Muriel's Wedding ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BNTU2M2Q0YzktZGE4MC00YTQ1LWJmZGUtYzdjZTdiODBkY2ZmXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,P.J. Hogan,"Toni Collette, Rachel Griffiths, Bill Hunter",106 min
340,344,Ace Ventura: Pet Detective ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BYmVhNmFmOGYtZjgwNi00ZGQ0LThiMmQtOGZjMDUzNzJhMGIzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Tom Shadyac,"Jim Carrey, Courteney Cox, Sean Young",86 min
342,346,Backbeat ,Drama,1993,https://m.media-amazon.com/images/M/MV5BZjg3MmI5ZTEtNTcwMi00NzNiLTg4NTAtZWFlOTQ1OWRmM2MyXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_SX300.jpg,Iain Softley,"Stephen Dorff, Sheryl Lee, Ian Hart",100 min
343,347,Bitter Moon ,Drama,1992,https://m.media-amazon.com/images/M/MV5BNTYzYWMyZDctMTE0MC00OTJhLTlmYjQtNDI5YzZiYTEwNDNjXkEyXkFqcGdeQXVyMTUzMTUxMzk1._V1_SX300.jpg,Roman Polanski,"Hugh Grant, Kristin Scott Thomas, Emmanuelle Seigner",139 min
344,348,Bullets Over Broadway ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BMTkzOWI3MjQtMzBjMi00ZTA0LTkyYmQtNDcxMTdlZGEzNTY3XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,Woody Allen,"John Cusack, Dianne Wiest, Jennifer Tilly",98 min
345,349,Clear and Present Danger ,Action,1994,https://m.media-amazon.com/images/M/MV5BM2NlMTk4MzMtZTRmMS00ZWM1LWFjZGUtNmRmYTZjZjg1OTBlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Phillip Noyce,"Harrison Ford, Willem Dafoe, Anne Archer",141 min
346,350,"Client, The ",Drama,1994,https://m.media-amazon.com/images/M/MV5BMjU5OTcwODMtNDFiYy00NDE3LThhODItODA1ZmZhNDgwODU1XkEyXkFqcGdeQXVyMzAyNTUyODA@._V1_SX300.jpg,"Todd Kwait, Rob Stegman",,140 min
347,351,"Corrina, Corrina ",Comedy,1994,https://m.media-amazon.com/images/M/MV5BZTQ2YjBkMjctZDMyOC00YWRjLTg1ODAtM2ZlZDhkNWRiZTk2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Jessie Nelson,"Ray Liotta, Whoopi Goldberg, Tina Majorino",115 min
348,352,Crooklyn ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BYWEyM2Q3NDktM2E2Ni00OWIyLWIyYmItMWEyOGRmN2FkZjQ3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Spike Lee,"Alfre Woodard, Delroy Lindo, David Patrick Kelly",115 min
349,353,"Crow, The ",Action,1994,https://m.media-amazon.com/images/M/MV5BM2QyYjQ4M2YtNjQ3ZC00YjNkLWIyZjUtNWZjZWIxMGY0NDQ0XkEyXkFqcGdeQXVyNjQ5MTUxODY@._V1_SX300.jpg,Eric Darnell,"John Legend, Constance Wu, Liza Koshy",18 min
350,354,Cobb ,Drama,1994,https://m.media-amazon.com/images/M/MV5BMzg5YzgwMjgtOWFiYy00YmEyLWJlY2EtZjg5YWQwOTlkMTBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Ron Shelton,"Tommy Lee Jones, Robert Wuhl, Lolita Davidovich",128 min
352,356,Forrest Gump ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BNWIwODRlZTUtY2U3ZS00Yzg1LWJhNzYtMmZiYmEyNmU1NjMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Robert Zemeckis,"Tom Hanks, Robin Wright, Gary Sinise",142 min
353,357,Four Weddings and a Funeral ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BMTMyNzg2NzgxNV5BMl5BanBnXkFtZTcwMTcxNzczNA@@._V1_SX300.jpg,Mike Newell,"Hugh Grant, Andie MacDowell, James Fleet",117 min
354,358,Higher Learning ,Drama,1995,https://m.media-amazon.com/images/M/MV5BOWFlM2FkM2YtZWFmMC00YjRlLThhNjAtYTY5MDQ3MDFkMDM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,John Singleton,"Omar Epps, Kristy Swanson, Michael Rapaport",128 min
355,359,I Like It Like That ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BZjRkNjJkNmItZTkwZC00NDI1LTg1NWItY2E5NTg4MmFkZjAxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Darnell Martin,"Luna Lauren Velez, Jon Seda, Tomas Melly",104 min
356,360,I Love Trouble ,Action,1994,https://m.media-amazon.com/images/M/MV5BMWFhMTc1OWEtYmI1MS00YTcwLWI1ZmQtNjg0YWEyMDY1YjMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Charles Shyer,"Nick Nolte, Julia Roberts, Saul Rubinek",123 min
357,361,It Could Happen to You ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BYzMxOGUzOWEtMGUxMi00ZWM1LWE3ODgtNzc4OGVjZmJhMmFmXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX300.jpg,Andrew Bergman,"Nicolas Cage, Bridget Fonda, Rosie Perez",101 min
358,362,"Jungle Book, The ",Adventure,1994,https://m.media-amazon.com/images/M/MV5BYjViNDg1NDUtODhkYi00NjZkLTk2MjUtNzgyNWRlMzJkNmNmXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,,"Urara Takano, Banjô Ginga, Julian Bailey",24 min
361,365,Little Buddha ,Drama,1993,https://m.media-amazon.com/images/M/MV5BZjU2MWM4NjctYTRlYi00MzBiLWI1NmItMmE4ODdlOGZmMTcyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Bernardo Bertolucci,"Keanu Reeves, Bridget Fonda, Ruocheng Ying",123 min
363,367,"Mask, The ",Action,1994,https://m.media-amazon.com/images/M/MV5BMjE5MDE3MTQxOV5BMl5BanBnXkFtZTcwNDY0NzA0MQ@@._V1_SX300.jpg,Scott Glosserman,"Nathan Baesel, Angela Goethals, Zelda Rubinstein",92 min
364,368,Maverick ,Adventure,1994,https://m.media-amazon.com/images/M/MV5BY2I1OTY2NmUtMGVlZi00NjNmLThkNTgtMjExMzRhOTM2MDJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Richard Donner,"Mel Gibson, Jodie Foster, James Garner",127 min
365,369,Mrs. Parker and the Vicious Circle ,Drama,1994,https://m.media-amazon.com/images/M/MV5BNWUwMDdhZWMtOGZkYy00ZTg2LTgwNTktZDVhZDM1MmFhODI4XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,Alan Rudolph,"Jennifer Jason Leigh, Campbell Scott, Matthew Broderick",125 min
366,370,Naked Gun 33 1/3: The Final Insult ,Action,1994,https://m.media-amazon.com/images/M/MV5BZWYzZjVlMmUtZjNiZS00NWQ1LWIwMDAtZGMzYWNkOWU4NjUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Peter Segal,"Leslie Nielsen, Priscilla Presley, George Kennedy",83 min
368,372,Reality Bites ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BZWY1ZGEyY2YtNWZhNS00OGZhLTg3OWEtODE2M2U5NjE4YmUyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Ben Stiller,"Winona Ryder, Ethan Hawke, Janeane Garofalo",99 min
369,373,Red Rock West ,Thriller,1992,https://m.media-amazon.com/images/M/MV5BNzhiMTQxYzMtOWI4NS00NWJiLWE5MDMtMmIzNjMxODNjZjBlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg,John Dahl,"Nicolas Cage, Dennis Hopper, Lara Flynn Boyle",98 min
370,374,Richie Rich ,Children,1994,https://m.media-amazon.com/images/M/MV5BOWRhMWEzMjMtYTFiYS00MTNlLWIxZTItNjEwZGQ1NDk3Y2NmXkEyXkFqcGdeQXVyODU4MjAxOQ@@._V1_SX300.jpg,Donald Petrie,"Macaulay Culkin, Edward Herrmann, John Larroquette",95 min
371,375,Safe Passage ,Drama,1994,https://m.media-amazon.com/images/M/MV5BYTI1ODdiYWYtYTI0MC00OWY3LTg3YjAtODYzYTJlZjQ0YmY0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,Robert Allan Ackerman,"Susan Sarandon, Sam Shepard, Nick Stahl",98 min
373,377,Speed ,Action,1994,https://m.media-amazon.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Jan de Bont,"Keanu Reeves, Dennis Hopper, Sandra Bullock",116 min
374,378,Speechless ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BMjUzMzUwMjE4NV5BMl5BanBnXkFtZTgwODEyNDI0NjM@._V1_SX300.jpg,,"Minnie Driver, John Ross Bowie, Cedric Yarbrough",30 min
375,379,Timecop ,Action,1994,https://m.media-amazon.com/images/M/MV5BMDliZmQ3NWQtODFlNi00MTFhLWIyYjgtYzFmN2E0NmU2MWExXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Peter Hyams,"Jean-Claude Van Damme, Mia Sara, Ron Silver",99 min
376,380,True Lies ,Action,1994,https://m.media-amazon.com/images/M/MV5BYzg5YmUyNGMtMThiNS00MjA2LTgwZDctNDlhM2RkZDNmZmRkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,James Cameron,"Arnold Schwarzenegger, Jamie Lee Curtis, Tom Arnold",141 min
377,381,When a Man Loves a Woman ,Drama,1994,https://m.media-amazon.com/images/M/MV5BODBhYzRiN2ItYjgxMS00MGUwLTg2ODEtY2UzYWM1NzdlYjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Luis Mandoki,"Meg Ryan, Andy Garcia, Ellen Burstyn",126 min
378,382,Wolf ,Drama,1994,https://m.media-amazon.com/images/M/MV5BNjVkNGVlOGUtMTA0Ni00YjMyLTkxNTctMjZiOWFmYjFhMjMyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Mike Nichols,"Jack Nicholson, Michelle Pfeiffer, James Spader",125 min
379,383,Wyatt Earp ,Western,1994,https://m.media-amazon.com/images/M/MV5BZTY2NDVhZGUtZTY2MC00MTBhLTg4YTQtN2ZiODU4OWM2YTNjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Lawrence Kasdan,"Kevin Costner, Dennis Quaid, Gene Hackman",191 min
380,384,Bad Company ,Action,1995,https://m.media-amazon.com/images/M/MV5BMjE3MTA5MTcwNl5BMl5BanBnXkFtZTYwMDMwNzI3._V1_SX300.jpg,Joel Schumacher,"Anthony Hopkins, Chris Rock, Matthew Marsh",116 min
382,386,S.F.W. ,Drama,1994,https://m.media-amazon.com/images/M/MV5BNDlhMDg4OGQtYjIxMi00ZjY0LWEwOTktOWU3YWRiYzZlZjRiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Jefery Levy,"Stephen Dorff, Reese Witherspoon, Jake Busey",96 min
386,390,Faster Pussycat! Kill! Kill! ,Action,1965,https://m.media-amazon.com/images/M/MV5BYzQzODhjOTktZDY2ZS00Y2E0LTgwZWEtNzdlOWI4MjY4OWMyXkEyXkFqcGdeQXVyMjUxOTQ5MzA@._V1_SX300.jpg,Russ Meyer,"Tura Satana, Haji, Lori Williams",83 min
387,391,Jason's Lyric ,Crime,1994,https://m.media-amazon.com/images/M/MV5BYWI3Zjc5ZGYtMDVmOS00MDI3LTlkZjAtODZlM2JhYWFjZjBjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Doug McHenry,"Allen Payne, Jada Pinkett Smith, Bokeem Woodbine",119 min
389,393,Street Fighter ,Action,1994,https://m.media-amazon.com/images/M/MV5BY2JhYjUzYzAtMWFhMi00YzIyLTllZGQtMTAzNThkNTJhNTBmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,Steven E. de Souza,"Jean-Claude Van Damme, Raul Julia, Ming-Na Wen",102 min
390,394,Coldblooded ,Comedy,1995,https://m.media-amazon.com/images/M/MV5BMTk5NDM3OTE0OV5BMl5BanBnXkFtZTYwNTkwMjQ5._V1_SX300.jpg,Wallace Wolodarsky,"Jason Priestley, Kimberly Williams-Paisley, Peter Riegert",92 min
391,395,Desert Winds ,Drama,1995,https://m.media-amazon.com/images/M/MV5BMjA0NDc0NTU3OF5BMl5BanBnXkFtZTcwMzMyNDkyMQ@@._V1_SX300.jpg,Michael A. Nickles,"Adam Ant, Heather Graham, Jessica Hamilton",97 min
392,396,Fall Time ,Drama,1995,https://m.media-amazon.com/images/M/MV5BYjU0ZGI5OGQtMWVlMy00YmQzLTk4ZDEtOTYyNzhjMzljMjA1XkEyXkFqcGdeQXVyNzYxODU3NA@@._V1_SX300.jpg,Paul Warner,"Steve Alden, David Arquette, Stephen Baldwin",88 min
393,397,"Fear, The ",Horror,1995,https://m.media-amazon.com/images/M/MV5BM2ZlOWVlZjAtODE4OC00NmRmLWFmNzgtNTAxYWQ5Y2M1MzA2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,,"Kim Dickens, Frank Dillane, Cliff Curtis",44 min
394,398,Frank and Ollie ,Documentary,1995,https://m.media-amazon.com/images/M/MV5BMzc5M2NkNTYtNDg3NS00NTQ1LWJjMzYtZjhmMGI1NzkzNGY0XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,Theodore Thomas,"Frank Thomas, Ollie Johnston, Sylvia Roemer",89 min
395,399,Girl in the Cadillac ,Drama,1995,https://m.media-amazon.com/images/M/MV5BMTgxMzIwMzI2Ml5BMl5BanBnXkFtZTcwMDAyMzIyMQ@@._V1_SX300.jpg,Lucas Platt,"Erika Eleniak, William McNamara, Michael Lerner",89 min
396,400,Homage ,Drama,1995,https://m.media-amazon.com/images/M/MV5BMTIyMjU0MjkwM15BMl5BanBnXkFtZTcwMDAzOTIyMQ@@._V1_SX300.jpg,Ross Kagan Marks,"Blythe Danner, Frank Whaley, Sheryl Lee",97 min
397,401,Mirage ,Action,1995,https://m.media-amazon.com/images/M/MV5BZDE2MzdhYzktOWVkZS00ZWYzLWI2YjMtY2MzYTc2Yjg3MzgwXkEyXkFqcGdeQXVyMzkwMTMxNDQ@._V1_SX300.jpg,Oriol Paulo,"Adriana Ugarte, Chino Darín, Javier Gutiérrez",128 min
398,402,Open Season ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BMTQwOTg2MjU0OV5BMl5BanBnXkFtZTcwMzIzNTQzMQ@@._V1_SX300.jpg,"Roger Allers, Jill Culton, Anthony Stacchi","Ashton Kutcher, Martin Lawrence, Debra Messing",86 min
400,404,Brother Minister: The Assassination of Malcolm X ,Documentary,1994,https://m.media-amazon.com/images/M/MV5BNDA2MTYyNDE4NV5BMl5BanBnXkFtZTcwOTY5ODA3NA@@._V1_SX300.jpg,"Jefri Aalmuhammed, Jack Baxter","A. Peter Bailey, Roscoe Lee Browne, John Henrik Clarke",115 min
402,406,Federal Hill ,Drama,1994,https://m.media-amazon.com/images/M/MV5BYWNkZTg5Y2EtNmE5Yi00YTI0LWFlNGEtNjhkN2I4NDU0NDlhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Michael Corrente,"Nicholas Turturro, Anthony DeSando, Libby Langdon",97 min
403,407,In the Mouth of Madness ,Horror,1995,https://m.media-amazon.com/images/M/MV5BYjNkMWVkYTUtYzUwZi00ZWI1LTg3MzktZjVkNDQxZjFhOTY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,John Carpenter,"Sam Neill, Jürgen Prochnow, Julie Carmen",95 min
404,408,8 Seconds ,Drama,1994,https://m.media-amazon.com/images/M/MV5BYjY4Nzk5NzItYjAyNy00NzgwLTgwMTQtMTM4MDkyOTk0ODFjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,John G. Avildsen,"Luke Perry, Stephen Baldwin, James Rebhorn",105 min
405,409,Above the Rim ,Crime,1994,https://m.media-amazon.com/images/M/MV5BNDE5M2I4OWEtZDUyMS00ODYwLTkxNWYtZmNlNjEzOWRlYjc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Jeff Pollack,"Duane Martin, Tupac Shakur, Leon",96 min
406,410,Addams Family Values ,Children,1993,https://m.media-amazon.com/images/M/MV5BZWFhNjY0YjItNjM5NC00NzAwLWI3ZWUtMTlkNTA0ZWVkNjBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Barry Sonnenfeld,"Anjelica Huston, Raul Julia, Christopher Lloyd",94 min
407,411,Martin Lawrence: You So Crazy ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BOTg5ODM5ODY0OF5BMl5BanBnXkFtZTcwNjA2NDAyMQ@@._V1_SX300.jpg,Thomas Schlamme,Martin Lawrence,84 min
409,413,Airheads ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BY2M3OWY0OTYtZWE5Yy00NDRkLTllYmUtOWVjOTMyZjJjNjhkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Michael Lehmann,"Brendan Fraser, Steve Buscemi, Adam Sandler",92 min
411,415,Another Stakeout ,Comedy,1993,https://m.media-amazon.com/images/M/MV5BNWZmMzIwZTgtYmMyZi00ZWMwLWJjYzYtNGQzNTE1NmVlNjkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,John Badham,"Richard Dreyfuss, Emilio Estevez, Rosie O'Donnell",108 min
412,416,Bad Girls ,Western,1994,https://m.media-amazon.com/images/M/MV5BZmE5NjM5YmQtZTVmNC00MGE4LWI1YWEtNzc3ZDBhNWUyNjQwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Jonathan Kaplan,"Madeleine Stowe, Mary Stuart Masterson, Andie MacDowell",99 min
413,417,Barcelona ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BNWU2YzE2YzctNDg1OS00ZDdhLWI3M2ItYWY1MzExZjlmOGM5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,Whit Stillman,"Taylor Nichols, Chris Eigeman, Tushka Bergen",101 min
414,418,Being Human ,Drama,1993,https://m.media-amazon.com/images/M/MV5BMjI4NjU3ODcxOF5BMl5BanBnXkFtZTgwNjY4Mjk5MDE@._V1_SX300.jpg,,"Sam Witwer, Meaghan Rath, Sam Huntington",44 min
416,420,Beverly Hills Cop III ,Action,1994,https://m.media-amazon.com/images/M/MV5BOTdhMTU4MzMtYTVjMi00MTYzLTkxZDYtOWUwYjI0NDFjZTY1XkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_SX300.jpg,John Landis,"Eddie Murphy, Jon Tenney, Joey Travolta",104 min
417,421,Black Beauty ,Adventure,1994,https://m.media-amazon.com/images/M/MV5BODUwYmY3ODUtOTE3Zi00OTEyLTkwOWEtZWE0MTAzYmNkNzI0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Caroline Thompson,"Sean Bean, David Thewlis, Docs Keepin Time",88 min
418,422,Blink ,Thriller,1994,https://m.media-amazon.com/images/M/MV5BZDc4ZTA5MjktOTk1MC00OTY4LWE0NjItZDk5YTM0NGNhYTlhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Michael Apted,"Madeleine Stowe, Aidan Quinn, James Remar",106 min
419,423,Blown Away ,Action,1994,https://m.media-amazon.com/images/M/MV5BNjA4M2JhZWUtY2ZlNi00YzExLWE1YzEtNTY3Y2E2MzQwOTFjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Stephen Hopkins,"Jeff Bridges, Tommy Lee Jones, Suzy Amis",121 min
420,424,Blue Chips ,Drama,1994,https://m.media-amazon.com/images/M/MV5BYTkxMDI4NjEtODU0MC00NDlkLWFmYzYtYTEzNmUzYjIzY2RiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,William Friedkin,"Nick Nolte, Mary McDonnell, J.T. Walsh",108 min
421,425,Blue Sky ,Drama,1994,https://m.media-amazon.com/images/M/MV5BNTQ1NTA3MTU5Ml5BMl5BanBnXkFtZTcwMzc3NDcyNA@@._V1_SX300.jpg,Tony Richardson,"Jessica Lange, Tommy Lee Jones, Powers Boothe",101 min
422,426,Body Snatchers ,Horror,1993,https://m.media-amazon.com/images/M/MV5BYjE3NzIxMzctNzQ1MS00OGQ0LTg5YjAtM2ViODkyYmEyMjllXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Abel Ferrara,"Gabrielle Anwar, Meg Tilly, Terry Kinney",87 min
423,427,Boxing Helena ,Drama,1993,https://m.media-amazon.com/images/M/MV5BYjdhOWE4MDMtZGM5Zi00Mzc1LTkyNWUtYWQ1ODU4NGEyZDhiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Jennifer Lynch,"Julian Sands, Sherilyn Fenn, Bill Paxton",107 min
425,429,Cabin Boy ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BZWI5ZmY5MDMtOWJkYy00YjJlLWI1MDctMjMwZDI3NTY4YmJlXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg,Adam Resnick,"Chris Elliott, Ritch Brinkley, James Gammon",80 min
426,430,Calendar Girl ,Comedy,1993,https://m.media-amazon.com/images/M/MV5BOWJmYWExN2MtMmI3Ni00ZDIzLThkN2ItYzlhNmUyOGExYzM2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,John Whitesell,"Jason Priestley, Gabriel Olds, Jerry O'Connell",90 min
427,431,Carlito's Way ,Crime,1993,https://m.media-amazon.com/images/M/MV5BYzBhY2E0OWYtYzRmNC00ZGY3LTllODYtNTExM2FmYTFkMGUwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Brian De Palma,"Al Pacino, Sean Penn, Penelope Ann Miller",144 min
428,432,City Slickers II: The Legend of Curly's Gold ,Adventure,1994,https://m.media-amazon.com/images/M/MV5BZjQ3NzM2NjctN2JjMy00M2NmLWJmMGItY2UxYjAzYWFhYmI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paul Weiland,"Billy Crystal, Jack Palance, Daniel Stern",116 min
429,433,Clean Slate ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BNmFkYTUzMzctZjczNy00M2VhLWJhOGMtZjllNjQzM2NiZGQ4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,Mick Jackson,"Dana Carvey, Valeria Golino, James Earl Jones",107 min
430,434,Cliffhanger ,Action,1993,https://m.media-amazon.com/images/M/MV5BYWNlYTI0MDctNDdjNS00MmUzLWE4MzYtZTNjOTNjYWJjZmM5XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,Renny Harlin,"Sylvester Stallone, John Lithgow, Michael Rooker",113 min
431,435,Coneheads ,Comedy,1993,https://m.media-amazon.com/images/M/MV5BYTNjNGM5OTktM2Q1Zi00YTFmLWJlYzUtMTMyMzgzNjNlNmQzL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,Steve Barron,"Dan Aykroyd, Jane Curtin, Robert Knott",88 min
432,436,Color of Night ,Drama,1994,https://m.media-amazon.com/images/M/MV5BMzU2MGJmMWUtZDU3Zi00NDE1LTliMWQtN2E2ZDVmOTBkZjNmXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,Richard Rush,"Bruce Willis, Jane March, Rubén Blades",121 min
433,437,Cops and Robbersons ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BMjcxM2VkZDEtYmExZi00ODRhLWI3NGItNjZiM2IxOGQxODM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Michael Ritchie,"Chevy Chase, Jack Palance, Dianne Wiest",93 min
435,439,Dangerous Game ,Drama,1993,https://m.media-amazon.com/images/M/MV5BNzg1ZjgxNDAtNmVmZC00ODM2LWEyY2EtMzk2ODU2MThhMDgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Abel Ferrara,"Harvey Keitel, Madonna, James Russo",108 min
436,440,Dave ,Comedy,1993,https://m.media-amazon.com/images/M/MV5BOGVlM2I0NDUtYjQ4ZC00NTJjLTkzZGUtZGM5NGZjZDQwOWZkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Ivan Reitman,"Kevin Kline, Sigourney Weaver, Frank Langella",110 min
437,441,Dazed and Confused ,Comedy,1993,https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_SX300.jpg,Richard Linklater,"Jason London, Wiley Wiggins, Matthew McConaughey",103 min
438,442,Demolition Man ,Action,1993,https://m.media-amazon.com/images/M/MV5BMDBmNDhjOTYtZWVlMC00YzUwLWIyZjEtYzFjMWM5OTdiZDJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,Marco Brambilla,"Sylvester Stallone, Wesley Snipes, Sandra Bullock",115 min
440,444,Even Cowgirls Get the Blues ,Comedy,1993,https://m.media-amazon.com/images/M/MV5BZjE4NTZhNTctN2FhZi00YTIzLWI2MzItYzcxNTBiMWIyMzc5XkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_SX300.jpg,Gus Van Sant,"Uma Thurman, Lorraine Bracco, Pat Morita",106 min
441,445,Fatal Instinct ,Comedy,1993,https://m.media-amazon.com/images/M/MV5BMTNlYzhmNmUtYjdiMC00NGQ4LWFkYTItZGNiNmQ4YmEwZDc5XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,Carl Reiner,"Armand Assante, Sherilyn Fenn, Kate Nelligan",91 min
442,446,Farewell My Concubine ,Drama,1993,https://m.media-amazon.com/images/M/MV5BYmFhZmM3Y2MtNDA1Ny00NjkzLWJkM2EtYWU1ZjEwYmNjZDQ0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Kaige Chen,"Leslie Cheung, Fengyi Zhang, Gong Li",171 min
444,448,Fearless ,Drama,1993,https://m.media-amazon.com/images/M/MV5BZjkzZDViNTYtN2ZjMy00NzY4LTgwMjktNGY5YjUxYmY1NzBiXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,Ronny Yu,"Jet Li, Li Sun, Yong Dong",104 min
